x,z,y
7.5,9.501893081385703,17
22.5,9.501893081385703,17
37.5,9.501893081385703,17
52.5,9.501893081385703,17
67.5,9.501893081385703,17
82.5,9.501893081385703,17
97.5,9.501893081385703,17
112.5,9.501893081385703,17
127.5,9.501893081385703,17
142.5,9.501893081385703,17
157.5,9.501893081385703,17
172.5,9.501893081385703,17
187.5,9.501893081385703,17
202.5,9.501893081385703,17
217.5,9.501893081385703,17
232.5,9.501893081385703,17
247.5,9.501893081385703,17
262.5,9.501893081385703,17
277.5,9.501893081385703,17
292.5,9.501893081385703,17
307.5,9.501893081385703,17
322.5,9.501893081385703,17
337.5,9.501893081385703,17
352.5,9.501893081385703,17
367.5,9.501893081385703,17
382.5,9.501893081385703,17
397.5,9.501893081385703,17
412.5,9.501893081385703,17
427.5,9.501893081385703,17
442.5,9.501893081385703,17
457.5,9.501893081385703,17
472.5,9.501893081385703,17
487.5,9.501893081385703,17
502.5,9.501893081385703,17
517.5,9.501893081385703,17
532.5,9.501893081385703,17
547.5,9.501893081385703,17
562.5,15.340660234459753,17
577.5,9.848407452488019,17
592.5,9.987013200928946,17
607.5,9.67515026693686,17
622.5,9.623173111271512,17
637.5,9.813756015377788,17
652.5,9.76177885971244,17
667.5,9.727127422602209,17
682.5,9.692475985491976,17
697.5,9.605847392716397,17
712.5,9.744453141157324,17
727.5,9.692475985491976,17
742.5,9.536544518495933,17
757.5,9.623173111271512,17
772.5,9.727127422602209,17
787.5,9.779104578267557,17
802.5,9.588521674161282,17
817.5,9.519218799940816,17
832.5,9.744453141157324,17
847.5,9.917710326708484,17
862.5,9.657824548381743,17
877.5,9.76177885971244,17
892.5,9.657824548381743,17
907.5,9.865733171043136,17
922.5,9.865733171043136,17
937.5,9.96968748237383,17
952.5,10.160270386480105,17
967.5,10.368179009141496,17
982.5,10.454807601917075,17
997.5,10.801321973019393,17
1012.5,10.76667053590916,17
1027.5,10.991904877125666,17
1042.5,11.303767811117753,17
1057.5,11.494350715224028,17
1072.5,11.407722122448448,17
1087.5,11.338419248227986,17
1102.5,11.251790655452407,17
1117.5,11.009230595680783,17
