x,z,y
7.5,11.262269131897606,8
22.5,11.346459991517682,8
37.5,11.280978211813178,8
52.5,11.402587231264398,8
67.5,7.67012578810769,8
82.5,11.29968729172875,8
97.5,11.187432812235315,8
112.5,8.942343222366619,8
127.5,11.206141892150889,8
142.5,10.962923853248446,8
157.5,10.738414894261577,8
172.5,10.261333356414479,8
187.5,9.643933719200586,8
202.5,8.98911592215555,8
217.5,8.287525425321581,8
232.5,7.754316647727766,8
247.5,7.903989287052346,8
262.5,7.969471066756849,8
277.5,8.259461805448224,8
292.5,8.24075272553265,8
307.5,8.399779904815016,8
322.5,8.46526168451952,8
337.5,8.43719806464616,8
352.5,8.568161624055168,8
367.5,8.483970764435092,8
382.5,8.203334565701505,8
397.5,8.034952846461353,8
412.5,7.754316647727766,8
427.5,7.698189407981048,8
442.5,8.184625485785933,8
457.5,8.848797822788756,8
472.5,9.512970159791578,8
487.5,10.08359709721654,8
502.5,10.523260475232494,8
517.5,10.869378453670583,8
532.5,11.009696553037378,8
547.5,11.196787352193102,8
562.5,7.539162228698682,8
577.5,11.224850972066461,8
592.5,11.121951032530813,8
607.5,11.346459991517682,8
622.5,11.355814531475467,8
637.5,11.346459991517682,8
652.5,8.427843524688376,8
667.5,11.224850972066461,8
682.5,11.25291459193982,8
697.5,11.355814531475467,8
712.5,11.29968729172875,8
727.5,9.269752120889137,8
742.5,11.411941771222185,8
757.5,11.411941771222185,8
772.5,11.411941771222185,8
787.5,11.411941771222185,8
802.5,11.411941771222185,8
817.5,11.411941771222185,8
832.5,11.411941771222185,8
847.5,11.411941771222185,8
862.5,11.411941771222185,8
877.5,11.411941771222185,8
892.5,11.411941771222185,8
907.5,11.411941771222185,8
922.5,11.411941771222185,8
937.5,11.411941771222185,8
952.5,11.411941771222185,8
967.5,11.411941771222185,8
982.5,11.411941771222185,8
997.5,11.411941771222185,8
1012.5,11.411941771222185,8
1027.5,11.411941771222185,8
1042.5,11.411941771222185,8
1057.5,11.411941771222185,8
1072.5,11.27162367185539,8
1087.5,11.309041831686537,8
1102.5,11.346459991517682,8
1117.5,11.224850972066461,8
