x,z,y
7.5,7.835997277089462,3
22.5,7.835997277089462,3
37.5,7.835997277089462,3
52.5,7.835997277089462,3
67.5,7.835997277089462,3
82.5,7.835997277089462,3
97.5,7.835997277089462,3
112.5,7.835997277089462,3
127.5,7.835997277089462,3
142.5,7.835997277089462,3
157.5,7.835997277089462,3
172.5,7.902252545880636,3
187.5,7.882375965243284,3
202.5,7.882375965243284,3
217.5,7.96850781467181,3
232.5,7.842622803968579,3
247.5,7.96850781467181,3
262.5,7.842622803968579,3
277.5,7.835997277089462,3
292.5,7.922129126517988,3
307.5,7.908878072759753,3
322.5,9.591761900055563,3
337.5,7.9817588684300445,3
352.5,10.207935899813476,3
367.5,8.087767298495923,3
382.5,8.366039427418851,3
397.5,8.710566825132954,3
412.5,9.280362136737047,3
427.5,9.92303824401143,3
442.5,10.519335663131992,3
457.5,10.62534409319787,3
472.5,10.406701706186997,3
487.5,10.088676415989365,3
502.5,9.909787190253196,3
517.5,10.552463297527579,3
532.5,9.85015744834114,3
547.5,9.797153233308201,3
562.5,10.718101469505513,3
577.5,9.790527706429083,3
592.5,9.82365534082467,3
607.5,9.77727665267085,3
622.5,9.757400072033496,3
637.5,9.797153233308201,3
652.5,9.936289297769665,3
667.5,10.082050889110247,3
682.5,10.30069327612112,3
697.5,10.49945908249464,3
712.5,10.393450652428763,3
727.5,9.82365534082467,3
742.5,9.253860029220577,3
757.5,8.743694459528541,3
772.5,8.379290481177087,3
787.5,10.154931684780538,3
802.5,8.213652309199151,3
817.5,9.499004523747919,3
832.5,8.054639664100335,3
847.5,8.703941298253836,3
862.5,10.029046674077309,3
877.5,7.955256760913575,3
892.5,9.737523491396145,3
907.5,7.96850781467181,3
922.5,10.698224888868161,3
937.5,7.882375965243284,3
952.5,7.882375965243284,3
967.5,7.855873857726815,3
982.5,7.908878072759753,3
997.5,7.875750438364166,3
1012.5,7.902252545880636,3
1027.5,7.915503599638871,3
1042.5,7.908878072759753,3
1057.5,7.835997277089462,3
1072.5,7.835997277089462,3
1087.5,7.835997277089462,3
1102.5,7.835997277089462,3
1117.5,7.835997277089462,3
