Timestamp,Area
0.0,299755.65625
0.08,299726.0
0.2,299435.6875
0.28,299220.5625
0.4,299220.5625
0.48000000000000004,299429.90625
0.6,300041.25
0.68,299623.59375
0.8,299019.4375
0.88,299206.0625
1.0,298782.96875
1.08,298780.40625
1.2,299126.46875
1.28,297819.5
1.4000000000000001,296101.53125
1.48,293805.65625
1.6,290894.3125
1.6800000000000002,289056.375
1.8,285000.875
1.8800000000000003,283237.3125
2.0,279772.53125
2.08,277628.5
2.2,274248.53125
2.2800000000000002,272351.46875
2.4,269551.0625
2.48,267487.25
2.6,264227.5
2.68,261915.875
2.8000000000000003,259643.5625
2.879,257524.1875
2.999,254730.71875
3.079,252898.3125
3.1990000000000003,250157.5
3.2790000000000004,248188.59375
3.399,245707.125
3.479,243892.34375
3.599,241125.46875
3.6790000000000003,239591.125
3.7990000000000004,236587.96875
3.879,235363.0
3.999,233220.125
4.079000000000001,231351.9375
4.199,228432.1875
4.279,226908.3125
4.399,224804.875
4.479,223336.125
4.599,220716.65625
4.679,219167.6875
4.799,216786.53125
4.879,215407.125
4.9990000000000006,213064.5
5.079000000000001,211378.125
5.199,209710.0
5.279,208258.25
5.399,206072.1875
5.479,204766.25
5.599,202895.9375
5.679,201684.40625
5.799,199541.875
5.879,198160.5
5.9990000000000006,196137.0
6.079000000000001,194587.4375
6.199000000000001,192993.0625
6.279,192046.09375
6.399,189839.0
6.478000000000001,189749.25
6.598000000000001,189335.90625
6.678,189029.8125
6.798,189277.65625
6.878,188904.3125
6.998,188904.3125
7.078,189267.0
7.198,189392.4375
7.2780000000000005,188607.6875
7.398000000000001,189054.9375
7.478000000000001,189054.9375
7.598000000000001,188756.0
7.678,188756.0
7.798,188756.0
7.878,189077.8125
7.998,189075.4375
8.078000000000001,189053.78125
8.198,189111.375
8.278,188881.5
8.398,189202.09375
8.478,189052.625
8.598,189052.625
8.678,188630.5
8.798,188756.0
8.878,188756.0
8.998000000000001,188756.0
9.078000000000001,188943.9375
9.198,188772.78125
9.278,188772.78125
9.398,188943.9375
9.478,189350.40625
9.598,189070.59375
9.678,188943.9375
9.798,188939.03125
9.878,188916.1875
9.998000000000001,188662.875
10.077,188830.25
10.197000000000001,189104.21875
10.277000000000001,189228.75
10.397,188961.875
10.477,188922.25
10.597000000000001,188766.75
10.677000000000001,188624.4375
10.797,188795.59375
10.877,188961.875
10.997,188960.75
11.077,188829.15625
11.197000000000001,188806.34375
11.277000000000001,188945.09375
11.397,188640.09375
11.477,188796.75
11.597000000000001,188922.25
11.677000000000001,188474.96875
11.797,189070.59375
11.877,188772.78125
11.997,188583.75
12.077,189367.28125
12.197000000000001,189046.65625
12.277000000000001,188772.78125
12.397,188772.78125
12.477,189241.78125
12.597000000000001,188922.25
12.677000000000001,188921.125
12.797,189069.46875
12.877,189070.59375
12.997,188772.78125
13.077,188922.25
13.197000000000001,189070.59375
13.277000000000001,189070.59375
13.397,189070.59375
13.477,189070.59375
13.597000000000001,188795.59375
13.676,188943.9375
13.796000000000001,188772.78125
13.876000000000001,188772.78125
13.996,188772.78125
14.076,188928.3125
14.196000000000002,188641.1875
14.276,188623.3125
14.396,188623.3125
14.476,188960.75
14.596,188898.3125
14.676,189047.75
14.796000000000001,189070.59375
14.876000000000001,189070.59375
14.996,189087.40625
15.076,188960.75
15.196000000000002,189093.4375
15.276000000000002,188772.78125
15.396,189094.59375
15.476,189391.28125
15.596,188812.375
15.676,188946.25
15.796000000000001,188794.4375
15.876000000000001,188942.78125
15.996,189053.78125
16.076,188788.46875
16.196,188788.46875
16.276,189210.8125
16.396,188617.3125
16.476,188617.3125
16.596,188766.75
16.676000000000002,188766.75
16.796,189086.3125
16.876,189093.4375
16.996000000000002,189093.4375
17.076,189069.46875
17.196,188795.59375
17.275000000000002,188623.3125
17.395,188937.9375
17.475,188921.125
17.595000000000002,188921.125
17.675,188921.125
17.795,188772.78125
17.875,188772.78125
17.995,188624.4375
