x,z,y
7.5,9.555863261955121,1
22.5,9.555863261955121,1
37.5,9.555863261955121,1
52.5,9.555863261955121,1
67.5,9.555863261955121,1
82.5,9.555863261955121,1
97.5,9.555863261955121,1
112.5,9.555863261955121,1
127.5,9.555863261955121,1
142.5,9.555863261955121,1
157.5,9.555863261955121,1
172.5,9.555863261955121,1
187.5,9.555863261955121,1
202.5,9.555863261955121,1
217.5,9.555863261955121,1
232.5,9.555863261955121,1
247.5,9.555863261955121,1
262.5,9.555863261955121,1
277.5,9.555863261955121,1
292.5,9.555863261955121,1
307.5,9.555863261955121,1
322.5,9.555863261955121,1
337.5,9.555863261955121,1
352.5,9.555863261955121,1
367.5,9.555863261955121,1
382.5,9.555863261955121,1
397.5,9.555863261955121,1
412.5,9.555863261955121,1
427.5,9.555863261955121,1
442.5,9.555863261955121,1
457.5,9.555863261955121,1
472.5,9.555863261955121,1
487.5,9.555863261955121,1
502.5,9.555863261955121,1
517.5,9.555863261955121,1
532.5,9.555863261955121,1
547.5,9.555863261955121,1
562.5,15.061548067112193,1
577.5,9.660024866377013,1
592.5,9.71954578318952,1
607.5,9.704665553986395,1
622.5,9.749306241595775,1
637.5,9.660024866377013,1
652.5,9.749306241595775,1
667.5,9.71954578318952,1
682.5,9.660024866377013,1
697.5,9.689785324783267,1
712.5,9.630264407970758,1
727.5,9.585623720361376,1
742.5,9.645144637173885,1
757.5,9.645144637173885,1
772.5,9.645144637173885,1
787.5,9.73442601239265,1
802.5,9.689785324783267,1
817.5,9.61538417876763,1
832.5,9.793946929205157,1
847.5,9.660024866377013,1
862.5,9.585623720361376,1
877.5,9.71954578318952,1
892.5,9.660024866377013,1
907.5,9.94274922123643,1
922.5,9.793946929205157,1
937.5,9.823707387611412,1
952.5,9.823707387611412,1
967.5,9.73442601239265,1
982.5,9.71954578318952,1
997.5,9.689785324783267,1
1012.5,9.61538417876763,1
1027.5,9.660024866377013,1
1042.5,9.57074349115825,1
1057.5,9.764186470798904,1
1072.5,9.704665553986395,1
1087.5,9.764186470798904,1
1102.5,9.764186470798904,1
1117.5,9.77906670000203,1
