x,z,y
7.5,9.000185153658224,8
22.5,9.000185153658224,8
37.5,9.000185153658224,8
52.5,9.000185153658224,8
67.5,9.000185153658224,8
82.5,9.006440777430246,8
97.5,9.022079836860303,8
112.5,9.056485767606427,8
127.5,9.022079836860303,8
142.5,9.043974520062383,8
157.5,9.047102331948393,8
172.5,9.047102331948393,8
187.5,9.047102331948393,8
202.5,9.040846708176371,8
217.5,9.031463272518337,8
232.5,9.000185153658224,8
247.5,9.031463272518337,8
262.5,9.047102331948393,8
277.5,9.090891698352552,8
292.5,9.131553252870699,8
307.5,9.194109490590925,8
322.5,9.400545075067672,8
337.5,9.694559392352735,8
352.5,10.054257759244036,8
367.5,10.320121769555,8
382.5,10.282588026922863,8
397.5,10.148092115824376,8
412.5,10.03861869981398,8
427.5,10.01046839283988,8
442.5,10.06051338301606,8
457.5,10.06051338301606,8
472.5,10.073024630560106,8
487.5,10.076152442446116,8
502.5,10.019851828497913,8
517.5,10.001084957181845,8
532.5,10.032363076041959,8
547.5,10.141836492052354,8
562.5,10.354527700301123,8
577.5,10.094919313762183,8
592.5,9.663281273492622,8
607.5,9.384906015637615,8
622.5,9.219131985679017,8
637.5,9.125297629098677,8
652.5,9.710198451782793,8
667.5,9.072124827036484,8
682.5,9.075252638922496,8
697.5,9.63513096651852,8
712.5,9.022079836860303,8
727.5,9.097147322124574,8
742.5,9.06274139137845,8
757.5,9.043974520062383,8
772.5,9.031463272518337,8
787.5,9.040846708176371,8
802.5,9.875972481741393,8
817.5,9.000185153658224,8
832.5,9.000185153658224,8
847.5,9.000185153658224,8
862.5,9.000185153658224,8
877.5,9.000185153658224,8
892.5,9.000185153658224,8
907.5,9.000185153658224,8
922.5,9.000185153658224,8
937.5,9.000185153658224,8
952.5,9.000185153658224,8
967.5,9.000185153658224,8
982.5,9.000185153658224,8
997.5,9.000185153658224,8
1012.5,9.000185153658224,8
1027.5,9.000185153658224,8
1042.5,9.000185153658224,8
1057.5,9.000185153658224,8
1072.5,9.000185153658224,8
1087.5,9.000185153658224,8
1102.5,9.000185153658224,8
1117.5,9.000185153658224,8
