x,z,y
7.5,9.907494980845721,5
22.5,9.88142607313246,5
37.5,9.839826752313424,5
52.5,9.78879825210874,5
67.5,9.77659578466849,5
82.5,9.79822743149439,5
97.5,9.827624284873174,5
112.5,9.825405654429492,5
127.5,9.807656610880038,5
142.5,9.827069627262253,5
157.5,9.807101953269116,5
172.5,9.75219084978799,5
187.5,9.718911393132762,5
202.5,9.786024964054139,5
217.5,9.725567284463809,5
232.5,9.725012626852887,5
247.5,9.713919474634478,5
262.5,9.741652355180502,5
277.5,9.77659578466849,5
292.5,9.79989140432715,5
307.5,9.726676599685648,5
322.5,9.814867159822002,5
337.5,9.754964137842594,5
352.5,9.820413735931208,5
367.5,9.816531132654765,5
382.5,9.794899485828866,5
397.5,9.78713427927598,5
412.5,9.794899485828866,5
427.5,9.8337255185933,5
442.5,9.876988812245095,5
457.5,9.72778591490749,5
472.5,9.707818240914353,5
487.5,9.902503062347437,5
502.5,9.921361421118732,5
517.5,9.92968128528254,5
532.5,9.935782519002665,5
547.5,9.793235512996105,5
562.5,9.70559961047067,5
577.5,9.934118546169904,5
592.5,9.940219779890029,5
607.5,9.711146186579876,5
622.5,9.794899485828866,5
637.5,9.934118546169904,5
652.5,9.939110464668188,5
667.5,9.94132909511187,5
682.5,9.938555807057266,5
697.5,9.938555807057266,5
712.5,9.945211698388313,5
727.5,9.945211698388313,5
742.5,9.945211698388313,5
757.5,9.945211698388313,5
772.5,9.945211698388313,5
787.5,9.945211698388313,5
802.5,9.945211698388313,5
817.5,9.945211698388313,5
832.5,9.945211698388313,5
847.5,9.945211698388313,5
862.5,9.945211698388313,5
877.5,9.945211698388313,5
892.5,9.945211698388313,5
907.5,9.945211698388313,5
922.5,9.945211698388313,5
937.5,9.945211698388313,5
952.5,9.945211698388313,5
967.5,9.94354772555555,5
982.5,9.934118546169904,5
997.5,9.94132909511187,5
1012.5,9.94299306794463,5
1027.5,9.945211698388313,5
1042.5,9.944657040777392,5
1057.5,9.936891834224506,5
1072.5,9.743316328013263,5
1087.5,9.933009230948063,5
1102.5,9.813757844600161,5
1117.5,9.927462654838857,5
