x,z,y
7.5,7.0635604073400025,13
22.5,7.0635604073400025,13
37.5,7.0635604073400025,13
52.5,7.0635604073400025,13
67.5,7.0635604073400025,13
82.5,7.0635604073400025,13
97.5,13.06906519588285,13
112.5,7.318751828949472,13
127.5,14.10684364376136,13
142.5,7.318751828949472,13
157.5,7.590956011999573,13
172.5,7.267713544627578,13
187.5,7.301739067508841,13
202.5,7.335764590390103,13
217.5,7.28472630606821,13
232.5,7.28472630606821,13
247.5,7.301739067508841,13
262.5,7.318751828949472,13
277.5,7.301739067508841,13
292.5,7.2507007831869466,13
307.5,7.352777351830735,13
322.5,7.318751828949472,13
337.5,7.2507007831869466,13
352.5,7.267713544627578,13
367.5,7.318751828949472,13
382.5,7.216675260305684,13
397.5,7.2507007831869466,13
412.5,7.335764590390103,13
427.5,7.403815636152628,13
442.5,7.522904966237047,13
457.5,7.454853920474522,13
472.5,7.659007057762098,13
487.5,8.152377139540405,13
502.5,8.713798267081238,13
517.5,9.887678806484798,13
532.5,11.48687838190414,13
547.5,13.256205571729794,13
562.5,14.293984019608304,13
577.5,14.24294573528641,13
592.5,14.157881928083253,13
607.5,14.004767075117572,13
622.5,13.46035870901737,13
637.5,11.48687838190414,13
652.5,9.887678806484798,13
667.5,8.59470893699682,13
682.5,8.08432609377788,13
697.5,7.727058103524623,13
712.5,7.590956011999573,13
727.5,7.369790113271366,13
742.5,7.267713544627578,13
757.5,7.318751828949472,13
772.5,7.182649737424422,13
787.5,7.165636975983791,13
802.5,7.182649737424422,13
817.5,7.233688021746316,13
832.5,7.301739067508841,13
847.5,11.742069803513608,13
862.5,7.0635604073400025,13
877.5,7.0635604073400025,13
892.5,7.0635604073400025,13
907.5,7.0635604073400025,13
922.5,7.0635604073400025,13
937.5,7.0635604073400025,13
952.5,7.0635604073400025,13
967.5,7.0635604073400025,13
982.5,7.0635604073400025,13
997.5,7.0635604073400025,13
1012.5,7.0635604073400025,13
1027.5,7.0635604073400025,13
1042.5,7.0635604073400025,13
1057.5,7.0635604073400025,13
1072.5,7.0635604073400025,13
1087.5,7.0635604073400025,13
1102.5,7.0635604073400025,13
1117.5,7.0635604073400025,13
