x,z,y
7.5,7.856167575546138,7
22.5,7.856167575546138,7
37.5,7.856167575546138,7
52.5,7.856167575546138,7
67.5,7.856167575546138,7
82.5,7.96198154338844,7
97.5,8.007330386749427,7
112.5,7.909074559467289,7
127.5,7.954423402828276,7
142.5,7.9241908405876185,7
157.5,7.909074559467289,7
172.5,7.992214105629098,7
187.5,8.090469932911237,7
202.5,7.863725716106302,7
217.5,7.992214105629098,7
232.5,7.931748981147782,7
247.5,7.909074559467289,7
262.5,7.871283856666467,7
277.5,8.037562948990084,7
292.5,8.01488852730959,7
307.5,8.143376916832388,7
322.5,8.717795599404885,7
337.5,9.375353828139193,7
352.5,10.30500511703942,7
367.5,10.879423799611919,7
382.5,10.902098221292412,7
397.5,10.554423755524848,7
412.5,10.297446976479256,7
427.5,10.214307430317447,7
442.5,10.342795819840243,7
457.5,10.3730283820809,7
472.5,10.267214414238598,7
487.5,10.184074868076788,7
502.5,10.214307430317447,7
517.5,10.297446976479256,7
532.5,10.637563301686656,7
547.5,11.045702891935536,7
562.5,11.060819173055865,7
577.5,10.380586522641064,7
592.5,10.448609787682544,7
607.5,9.322446844218042,7
622.5,8.72535373996505,7
637.5,8.264307165795017,7
652.5,8.0980280734714,7
667.5,8.037562948990084,7
682.5,8.007330386749427,7
697.5,8.04512108955025,7
712.5,7.946865262268112,7
727.5,8.007330386749427,7
742.5,7.954423402828276,7
757.5,7.939307121707946,7
772.5,7.977097824508769,7
787.5,7.954423402828276,7
802.5,7.954423402828276,7
817.5,7.856167575546138,7
832.5,7.856167575546138,7
847.5,7.856167575546138,7
862.5,7.856167575546138,7
877.5,7.856167575546138,7
892.5,7.856167575546138,7
907.5,7.856167575546138,7
922.5,7.856167575546138,7
937.5,7.856167575546138,7
952.5,7.856167575546138,7
967.5,7.856167575546138,7
982.5,7.856167575546138,7
997.5,7.856167575546138,7
1012.5,7.856167575546138,7
1027.5,7.856167575546138,7
1042.5,7.856167575546138,7
1057.5,7.856167575546138,7
1072.5,7.856167575546138,7
1087.5,7.856167575546138,7
1102.5,7.856167575546138,7
1117.5,7.856167575546138,7
