x,z,y
7.5,9.650173052064837,0
22.5,9.647525747334063,0
37.5,9.652820356795612,0
52.5,9.716355670334194,0
67.5,9.734886803449612,0
82.5,10.5687877936435,0
97.5,9.822247859565163,0
112.5,9.880488563642196,0
127.5,9.962555010296198,0
142.5,10.02609032383478,0
157.5,10.134629817796524,0
172.5,10.256405835412139,0
187.5,10.378181853027755,0
202.5,10.473484823335626,0
217.5,10.595260840951243,0
232.5,10.648206935566726,0
247.5,10.64291232610518,0
262.5,10.61908658352821,0
277.5,10.63761771664363,0
292.5,10.611144669335888,0
307.5,10.555551269989628,0
322.5,10.433775252374014,0
337.5,10.333177672604592,0
352.5,10.229932788104396,0
367.5,10.089625637373361,0
382.5,9.99432266706549,0
397.5,9.904314306219165,0
412.5,9.824895164295937,0
427.5,9.785185593334322,0
442.5,10.420538728720143,0
457.5,9.719002975064967,0
472.5,9.700471841949547,0
487.5,10.19551782660433,0
502.5,9.668704185180257,0
517.5,9.67664609937258,0
532.5,10.049916066411747,0
547.5,9.681940708834128,0
562.5,10.698505725451438,0
577.5,9.668704185180257,0
592.5,9.642231137872514,0
607.5,9.658114966257159,0
622.5,9.668704185180257,0
637.5,10.015501104911683,0
652.5,9.634289223680192,0
667.5,9.634289223680192,0
682.5,9.634289223680192,0
697.5,9.634289223680192,0
712.5,9.634289223680192,0
727.5,9.634289223680192,0
742.5,9.634289223680192,0
757.5,9.634289223680192,0
772.5,9.634289223680192,0
787.5,9.634289223680192,0
802.5,9.634289223680192,0
817.5,9.634289223680192,0
832.5,9.634289223680192,0
847.5,9.634289223680192,0
862.5,9.634289223680192,0
877.5,9.634289223680192,0
892.5,9.634289223680192,0
907.5,9.634289223680192,0
922.5,9.634289223680192,0
937.5,9.634289223680192,0
952.5,9.634289223680192,0
967.5,9.634289223680192,0
982.5,9.758712546026581,0
997.5,9.652820356795612,0
1012.5,9.687235318295675,0
1027.5,9.650173052064837,0
1042.5,9.636936528410965,0
1057.5,9.652820356795612,0
1072.5,9.636936528410965,0
1087.5,9.636936528410965,0
1102.5,9.642231137872514,0
1117.5,9.636936528410965,0
