x,z,y
7.5,8.10834770444655,11
22.5,8.10834770444655,11
37.5,8.10834770444655,11
52.5,8.10834770444655,11
67.5,8.10834770444655,11
82.5,8.213305841565521,11
97.5,8.178319795859197,11
112.5,8.325261187825756,11
127.5,8.157328168435402,11
142.5,8.185317005000462,11
157.5,8.12234212272908,11
172.5,8.136336541011609,11
187.5,8.192314214141726,11
202.5,8.220303050706786,11
217.5,8.220303050706786,11
232.5,8.206308632424255,11
247.5,8.213305841565521,11
262.5,8.185317005000462,11
277.5,8.234297468989315,11
292.5,8.255289096413108,11
307.5,8.262286305554372,11
322.5,8.311266769543227,11
337.5,8.451210952368521,11
352.5,8.661127226606462,11
367.5,9.080959775082345,11
382.5,9.430820232145582,11
397.5,9.752691852643759,11
412.5,10.58535974045426,11
427.5,11.068167171201527,11
442.5,10.760289968985878,11
457.5,10.872245315246115,11
472.5,10.64133741358438,11
487.5,10.536379276465407,11
502.5,10.459409975911496,11
517.5,10.50839043990035,11
532.5,10.522384858182878,11
547.5,10.74629555070335,11
562.5,11.075164380342791,11
577.5,10.59935415873679,11
592.5,9.752691852643759,11
607.5,9.045973729376023,11
622.5,8.640135599182669,11
637.5,8.46520537065105,11
652.5,8.339255606108285,11
667.5,9.192915121342581,11
682.5,8.262286305554372,11
697.5,8.262286305554372,11
712.5,8.213305841565521,11
727.5,8.19931142328299,11
742.5,8.262286305554372,11
757.5,8.290275142119432,11
772.5,8.220303050706786,11
787.5,8.220303050706786,11
802.5,8.185317005000462,11
817.5,8.192314214141726,11
832.5,8.213305841565521,11
847.5,10.067566264000671,11
862.5,8.10834770444655,11
877.5,8.10834770444655,11
892.5,8.10834770444655,11
907.5,8.10834770444655,11
922.5,8.10834770444655,11
937.5,8.10834770444655,11
952.5,8.10834770444655,11
967.5,8.10834770444655,11
982.5,8.10834770444655,11
997.5,8.10834770444655,11
1012.5,8.10834770444655,11
1027.5,8.10834770444655,11
1042.5,8.10834770444655,11
1057.5,8.10834770444655,11
1072.5,8.10834770444655,11
1087.5,8.10834770444655,11
1102.5,8.10834770444655,11
1117.5,8.10834770444655,11
