Timestamp,Area
0.0,310310.1875
0.08,310232.40625
0.2,309850.875
0.28,310232.53125
0.4,310016.28125
0.48000000000000004,310091.71875
0.6,310067.4375
0.679,310233.375
0.799,310209.0
0.879,310373.4375
0.999,310563.125
1.079,310639.75
1.199,310589.375
1.2790000000000001,310259.625
1.399,309801.5
1.479,310397.375
1.599,310906.46875
1.679,310666.34375
1.7990000000000002,310425.0625
1.879,310666.0625
1.999,310449.4375
2.079,310449.4375
2.1990000000000003,310615.21875
2.279,310615.21875
2.399,310423.84375
2.479,310857.15625
2.599,310373.8125
2.6790000000000003,310399.125
2.799,310259.125
2.879,310450.1875
2.999,310208.625
3.079,310373.8125
3.1990000000000003,309850.0
3.2790000000000004,310091.84375
3.399,309776.03125
3.479,310208.625
3.599,310017.78125
3.6790000000000003,310183.09375
3.7990000000000004,310130.53125
3.879,310156.5
3.999,309852.34375
4.079000000000001,310997.59375
4.199,310349.34375
4.2780000000000005,310945.84375
4.398000000000001,310283.5625
4.478000000000001,310347.40625
4.598,310283.875
4.678,310614.5
4.798,310042.03125
4.878,311161.6875
4.998,310497.96875
5.198,310472.84375
5.2780000000000005,309902.09375
5.398000000000001,309737.65625
5.478000000000001,310283.375
5.598,309875.03125
5.678,310015.84375
5.798,310451.65625
5.878,310451.65625
5.998,310232.125
6.078,310232.125
6.198,310285.375
6.2780000000000005,310261.125
6.398000000000001,310233.9375
6.478000000000001,310639.0
6.598000000000001,310907.21875
6.678,310641.625
6.798,310400.125
6.878,310590.75
6.998,310615.1875
7.078,310108.3125
7.198,310261.125
7.2780000000000005,310451.625
7.398000000000001,310806.25
7.478000000000001,310615.71875
7.598000000000001,310070.625
7.678,310477.0625
7.798,310425.53125
7.877000000000001,310425.5625
7.997000000000001,310425.5625
8.077,309993.8125
8.197000000000001,309993.8125
8.277000000000001,310184.25
8.397,310425.625
8.477,310400.21875
8.597,310642.21875
8.677,310642.21875
8.797,310642.21875
8.877,310400.21875
8.997,310781.09375
9.077,310283.90625
9.197000000000001,311213.46875
9.277000000000001,310590.875
9.397,310184.0
9.477,310616.28125
9.597000000000001,310616.28125
9.677,310374.1875
9.797,310208.625
9.877,310233.9375
9.997,309954.0625
10.077,309954.0625
10.197000000000001,310145.71875
10.277000000000001,310145.71875
10.397,310336.3125
10.477,310336.3125
10.597000000000001,310336.3125
10.677000000000001,310336.3125
10.797,310336.3125
10.877,310336.3125
10.997,310336.3125
11.077,310336.3125
11.197000000000001,310336.3125
11.277000000000001,310336.3125
11.397,310336.3125
11.476,310336.3125
11.596,310336.3125
11.676,310336.3125
11.796000000000001,310336.3125
11.876000000000001,310336.3125
11.996,310718.53125
12.076,310386.96875
12.196,310221.125
12.276,310005.1875
12.396,309814.59375
12.476,309814.59375
12.596,310119.84375
12.676,310119.84375
12.796000000000001,310094.9375
12.876000000000001,310094.9375
12.996,310221.8125
13.076,309788.5625
13.196000000000002,310196.375
13.276,310387.5
13.396,310221.75
13.476,310412.34375
13.596,309788.5625
13.676,310425.8125
13.796000000000001,310641.75
13.876000000000001,309826.84375
13.996,308177.8125
14.076,306685.875
14.196000000000002,303874.5
14.276,301564.0625
14.396,298475.75
14.476,296423.46875
14.596,293176.78125
14.676,290845.90625
14.796000000000001,287128.28125
14.876000000000001,285369.34375
14.996,281324.78125
15.075000000000001,279488.125
15.195,276862.9375
15.275,274503.1875
15.395000000000001,271272.75
15.475000000000001,269386.3125
15.595,266656.5625
15.675,264305.625
15.795,261497.9375
15.875,259156.5
15.995000000000001,256641.875
16.075,254289.125
16.195,252325.1875
16.275000000000002,250836.875
16.395,247226.75
16.475,245403.5625
16.595000000000002,243531.09375
16.675,241027.59375
16.795,238289.8125
16.875,237420.21875
16.995,234417.5
17.075,232420.78125
17.195,230248.125
17.275000000000002,228718.875
17.395,226008.0625
17.475,224437.78125
17.595000000000002,222259.84375
17.675,221023.15625
17.795,218604.375
17.875,217102.09375
17.995,215088.0
18.075,214189.625
18.195,211734.59375
18.275000000000002,211724.5
18.395,211745.65625
18.475,212062.6875
18.595000000000002,212220.5625
18.675,211883.75
18.794,211904.40625
18.874000000000002,212062.25
18.994,212062.25
19.074,212062.25
19.194000000000003,212062.25
19.274,211903.8125
19.394000000000002,211682.5
19.474,212177.0
19.594,211684.5
19.674,212042.6875
19.794,211725.9375
19.874000000000002,211546.40625
19.994,211724.1875
20.074,211723.3125
20.194000000000003,211387.375
20.274,212039.25
20.394000000000002,211682.8125
20.474,211819.40625
20.594,211682.5
20.674,211797.4375
20.794,211818.34375
20.874000000000002,211841.5625
20.994,211997.5
21.074,211682.25
21.194000000000003,211818.34375
21.274,211367.0
21.394000000000002,211819.75
21.474,211840.59375
21.594,211682.25
21.674,211346.15625
21.794,211798.5625
21.874000000000002,211819.75
21.994,211976.9375
22.074,211798.5625
22.194000000000003,211619.625
22.274,212019.75
22.393,211661.65625
22.473000000000003,211682.8125
22.593,211682.8125
22.673,211682.8125
22.793000000000003,211682.8125
22.873,211324.5625
22.993000000000002,211209.6875
23.073,211682.25
23.193,211661.96875
23.273,211325.0625
23.393,211976.34375
23.473000000000003,211776.75
23.593,211797.65625
23.673,211661.65625
23.793000000000003,212134.71875
23.873,211819.15625
23.993000000000002,211409.4375
24.073,211503.375
24.193,211503.375
24.273,211818.875
24.393,212156.28125
24.473000000000003,211977.90625
24.593,211661.625
24.673,211997.25
24.793000000000003,211976.09375
24.873,211481.9375
24.993000000000002,211640.25
25.073,211116.0
25.193,211567.21875
25.273,211389.15625
25.393,211546.9375
25.473000000000003,211388.625
25.593,211231.375
25.673,211231.375
25.793000000000003,211231.375
25.873,211389.15625
25.992,211368.9375
26.072000000000003,212040.4375
26.192,211251.375
26.272000000000002,211839.25
26.392000000000003,211839.25
26.472,211503.90625
26.592000000000002,211546.40625
26.672,211503.90625
26.792,211482.78125
26.872,212112.375
26.992,211660.59375
27.072000000000003,211996.6875
27.192,211724.8125
27.272000000000002,211388.9375
27.392000000000003,211587.84375
27.472,211587.28125
27.592000000000002,211367.1875
27.672,211346.84375
27.792,211326.0625
27.872,211524.46875
27.992,211797.0
28.072000000000003,211682.0
28.192,211682.8125
28.272000000000002,211682.25
28.392000000000003,211703.65625
28.472,211661.96875
28.592000000000002,211661.96875
28.672,211819.75
28.792,211661.375
28.872,211661.375
28.992,211860.90625
