Timestamp,Area
0.0,283870.6875
0.12000000000000001,283870.6875
0.2,283870.6875
0.32,283870.6875
0.4,283892.625
0.52,283525.3125
0.6,283552.3125
0.7200000000000001,284074.3125
0.8,284052.375
0.92,284025.3125
1.0,284025.3125
1.12,283844.8125
1.2,283844.8125
1.32,283844.8125
1.4000000000000001,283844.8125
1.52,283844.8125
1.6,283844.8125
1.72,283844.8125
1.7990000000000002,283844.8125
1.919,283685.0625
1.999,283844.8125
2.119,283844.8125
2.1990000000000003,283866.71875
2.319,283866.71875
2.399,283866.71875
2.519,283866.71875
2.599,283866.71875
2.7190000000000003,283866.71875
2.799,283866.71875
2.919,283866.71875
2.999,282478.1875
3.119,280823.25
3.1990000000000003,279948.0
3.319,276347.0625
3.399,274664.625
3.519,271909.15625
3.599,269386.3125
3.7190000000000003,266653.84375
3.7990000000000004,264237.28125
3.919,261605.375
3.999,259550.78125
4.119,256968.125
4.199,255566.0
4.319,252672.0625
4.399,250168.75
4.519,247893.46875
4.599,246283.625
4.719,243993.5
4.799,241848.125
4.9190000000000005,238873.6875
4.9990000000000006,237251.75
5.119000000000001,235372.21875
5.199,233369.375
5.319,230398.53125
5.398000000000001,229141.1875
5.519,226790.53125
5.598,225339.46875
5.718,223055.59375
5.798,221949.75
5.918,219115.1875
5.998,217726.75
6.118,215683.03125
6.198,213643.40625
6.3180000000000005,211798.6875
6.398000000000001,210439.5625
6.518000000000001,208598.25
6.598000000000001,207217.125
6.718,205027.5625
6.798,203596.1875
6.918,201814.59375
6.998,200723.90625
7.118,198537.625
7.198,197346.625
7.3180000000000005,195564.5
7.398000000000001,193909.28125
7.518000000000001,192255.09375
7.598000000000001,190971.21875
7.718,188926.0
7.798,187675.0625
7.918,187384.875
7.998,187198.4375
8.118,187198.4375
8.198,187198.4375
8.318,187198.4375
8.398,187198.4375
8.518,187198.4375
8.598,187198.4375
8.718,187198.4375
8.798,187198.4375
8.918000000000001,187198.4375
8.998000000000001,187198.4375
9.117,187198.4375
9.197000000000001,187198.4375
9.317,187198.4375
9.397,187198.4375
9.517000000000001,187198.4375
9.597000000000001,187198.4375
9.717,187198.4375
9.797,187198.4375
9.917,187346.1875
9.997,186927.375
10.117,186927.375
10.197000000000001,186927.375
10.317,186927.375
10.397,186927.375
10.517000000000001,186927.375
10.597000000000001,186927.375
10.717,186927.375
10.797,186927.375
10.917,186927.375
10.997,186927.375
11.117,186927.375
11.197000000000001,186927.375
11.317,186927.375
11.397,186927.375
11.517000000000001,186927.375
11.597000000000001,186927.375
11.717,186927.375
11.797,186927.375
11.917,186927.375
11.997,186927.375
12.117,186905.0625
12.197000000000001,186905.0625
12.317,186905.0625
12.397,186905.0625
12.517000000000001,186905.0625
12.597000000000001,186887.71875
12.716000000000001,186887.71875
12.796000000000001,186887.71875
12.916,186887.71875
12.996,186887.71875
13.116000000000001,186887.71875
13.196000000000002,186887.71875
13.316,186887.71875
13.396,186887.71875
13.516,186887.71875
13.596,186870.375
13.716000000000001,186870.375
13.796000000000001,186870.375
13.916,186870.375
13.996,186870.375
14.116000000000001,186870.375
14.196000000000002,186870.375
14.316,186870.375
14.396,186870.375
14.516,186870.375
14.596,186870.375
14.716000000000001,186870.375
14.796000000000001,186870.375
14.916,186870.375
14.996,186902.9375
15.116000000000001,186902.9375
15.196000000000002,186902.9375
15.316,186902.9375
15.396,186902.9375
15.516,186902.9375
15.596,186902.9375
15.716000000000001,186902.9375
15.796000000000001,186902.9375
15.916,186902.9375
15.996,186902.9375
16.116,186902.9375
16.196,186902.9375
16.315,186902.9375
16.395,186902.9375
16.515,186902.9375
16.595000000000002,186902.9375
16.715,186902.9375
16.795,186902.9375
16.915,186902.9375
16.995,186902.9375
17.115000000000002,186902.9375
17.195,186902.9375
17.315,186902.9375
17.395,186902.9375
17.515,186902.9375
17.595000000000002,187033.28125
17.715,187033.28125
17.795,187033.28125
17.915,187033.28125
17.995,187033.28125
18.115000000000002,187033.28125
18.195,187033.28125
18.315,187179.9375
18.395,187327.6875
18.515,187327.6875
18.595000000000002,187007.125
18.715,186881.71875
18.795,187219.65625
18.915,187219.65625
18.995,187072.96875
19.115000000000002,187072.96875
19.195,187072.96875
19.315,187072.96875
19.395,187153.8125
19.515,187153.8125
19.595000000000002,187153.8125
19.715,187153.8125
19.795,187153.8125
19.914,187153.8125
19.994,187237.09375
20.114,187383.8125
20.194000000000003,187367.4375
20.314,187514.125
20.394000000000002,187389.75
20.514,187389.75
20.594,187389.75
20.714000000000002,187153.8125
20.794,187153.8125
20.914,187153.8125
20.994,187153.8125
21.114,187153.8125
21.194000000000003,187153.8125
21.314,187153.8125
21.394000000000002,187153.8125
21.514,187153.8125
21.594,187198.4375
21.714000000000002,187198.4375
21.794,187198.4375
21.914,187198.4375
21.994,187198.4375
22.114,187198.4375
22.194000000000003,187198.4375
22.314,187198.4375
22.394000000000002,187323.84375
22.514,187323.84375
22.594,187279.15625
22.714000000000002,187279.15625
22.794,187131.5
22.914,187050.6875
22.994,187050.6875
23.114,187050.6875
23.194000000000003,187346.1875
23.314,187346.1875
23.394000000000002,187198.4375
23.514000000000003,187198.4375
23.593,187198.4375
23.713,187198.4375
23.793000000000003,187198.4375
23.913,187198.4375
23.993000000000002,187198.4375
24.113,187198.4375
24.193,187198.4375
24.313000000000002,187198.4375
24.393,187050.6875
24.513,187050.6875
24.593,187050.6875
24.713,187050.6875
24.793000000000003,187050.6875
24.913,187050.6875
24.993000000000002,187068.09375
25.113,187068.09375
25.193,187068.09375
25.313000000000002,187068.09375
25.393,187068.09375
25.513,187068.09375
25.593,187068.09375
25.713,187068.09375
25.793000000000003,187068.09375
25.913,187068.09375
25.993000000000002,187068.09375
26.113,187068.09375
26.193,187068.09375
26.313000000000002,187068.09375
26.393,187068.09375
26.513,187068.09375
26.593,187068.09375
26.713,187068.09375
26.793000000000003,187068.09375
26.913,187068.09375
26.993000000000002,187068.09375
27.113,187068.09375
27.192,187068.09375
27.312,187068.09375
27.392000000000003,187068.09375
27.512,187068.09375
27.592000000000002,187068.09375
27.712,187068.09375
27.792,187068.09375
27.912000000000003,187068.09375
27.992,187068.09375
28.112000000000002,187068.09375
28.192,187068.09375
28.312,187068.09375
28.392000000000003,187068.09375
28.512,186921.375
28.592000000000002,186921.375
28.712,186921.375
28.792,186921.375
28.912000000000003,187068.09375
28.992,187068.09375
29.112000000000002,187068.09375
29.192,187068.09375
29.312,187068.09375
29.392000000000003,187068.09375
29.512,187068.09375
29.592000000000002,187068.09375
29.712,187068.09375
29.792,187068.09375
29.912000000000003,187068.09375
29.992,187022.5625
30.112000000000002,187022.5625
30.192,187022.5625
30.312,187022.5625
30.392000000000003,187022.5625
30.512,187022.5625
30.592000000000002,187022.5625
30.712,187022.5625
30.791,187022.5625
30.912000000000003,187022.5625
30.991000000000003,187022.5625
31.111,187170.25
31.191000000000003,187170.25
31.311,187170.25
31.391,187170.25
31.511000000000003,187170.25
31.591,187170.25
31.711000000000002,187170.25
31.791,187170.25
31.911,187170.25
31.991000000000003,187170.25
32.111000000000004,187170.25
32.191,187170.25
32.311,187170.25
32.391,187170.25
32.511,187170.25
32.591,187170.25
32.711,187170.25
32.791000000000004,187170.25
32.911,187170.25
32.991,187170.25
33.111000000000004,187170.25
33.191,187170.25
33.311,187170.25
33.391,187170.25
33.511,187170.25
33.591,187170.25
33.711,187170.25
33.791000000000004,187170.25
33.911,187170.25
33.991,187170.25
34.111000000000004,187170.25
34.191,187170.25
34.311,187170.25
34.39,187170.25
34.510000000000005,187170.25
34.59,187170.25
34.71,187170.25
34.79,187170.25
34.91000000000001,187170.25
34.99,187064.1875
35.11,187466.59375
35.190000000000005,187177.15625
35.31,187177.15625
35.39,187177.15625
35.510000000000005,187177.15625
35.59,187177.15625
35.71,187177.15625
35.79,187177.15625
35.91000000000001,187177.15625
35.99,187177.15625
36.11,187159.78125
36.190000000000005,187159.78125
36.31,187159.78125
36.39,187159.78125
