x,z,y
7.5,8.539024683269554,6
22.5,8.539024683269554,6
37.5,8.539024683269554,6
52.5,8.539024683269554,6
67.5,8.539024683269554,6
82.5,8.57095114445856,6
97.5,8.593755759593565,6
112.5,8.539024683269554,6
127.5,8.621121297755572,6
142.5,8.580072990512562,6
157.5,8.61199945170157,6
172.5,8.580072990512562,6
187.5,8.584633913539562,6
202.5,8.593755759593565,6
217.5,9.688377286073793,6
232.5,8.61199945170157,6
247.5,8.671291451052582,6
262.5,9.33262528996772,6
277.5,8.657608681971578,6
292.5,8.798997295808608,6
307.5,9.036165293212658,6
322.5,9.369112674183727,6
337.5,9.90730159136984,6
352.5,10.345150201961932,6
367.5,10.445490508555952,6
382.5,10.29498004866492,6
397.5,10.121664973638884,6
412.5,10.021324667044864,6
427.5,9.989398205855856,6
442.5,10.025885590071864,6
457.5,9.993959128882858,6
472.5,9.966593590720851,6
487.5,9.916423437423841,6
502.5,9.95747174466685,6
517.5,10.071494820341874,6
532.5,10.477416969744958,6
547.5,10.326906509853927,6
562.5,10.523026200014968,6
577.5,10.413564047366945,6
592.5,9.934667129531846,6
607.5,9.323503443913717,6
622.5,8.990556062942648,6
637.5,8.80811914186261,6
652.5,8.671291451052582,6
667.5,8.66216960499858,6
682.5,9.200358522184692,6
697.5,10.463734200663955,6
712.5,8.621121297755572,6
727.5,8.543585606296555,6
742.5,8.57095114445856,6
757.5,8.57095114445856,6
772.5,8.584633913539562,6
787.5,8.57095114445856,6
802.5,8.589194836566564,6
817.5,8.593755759593565,6
832.5,8.584633913539562,6
847.5,8.539024683269554,6
862.5,8.539024683269554,6
877.5,8.539024683269554,6
892.5,8.539024683269554,6
907.5,8.539024683269554,6
922.5,8.539024683269554,6
937.5,8.539024683269554,6
952.5,8.539024683269554,6
967.5,8.539024683269554,6
982.5,8.539024683269554,6
997.5,8.539024683269554,6
1012.5,8.539024683269554,6
1027.5,8.539024683269554,6
1042.5,8.539024683269554,6
1057.5,8.539024683269554,6
1072.5,8.539024683269554,6
1087.5,8.539024683269554,6
1102.5,8.539024683269554,6
1117.5,8.539024683269554,6
